postal_code,departement,nb_departements,nb_communes,population_2009,menages_2009,naissances_2011,deces_2011,logements_2009,residencesprincipales_2009,residencessec_2009,logvacants_2009,residencesprincipales_proprietaire_2009,ffiscaux_2009,ffiscaux_imposables_2009,revenufiscalmedianmoyen_2010,emploi_2009,population_1564_2009,chomage_1564_2009,actifs_1564_2009,ets_2010,ets_agri_2010,ets_indus_2010,ets_construc_2010,ets_comm_plus_services_2010,ets_comm_2010,ets_admin_2010,ets_service_2010,ets_1_9_2010,ets_10plus_2010
04340,04,1,4,1246.9999999999991,543.96367879333206,12,22,1374.4814298130141,543.96367879333206,750.64083924542911,79.876911774251596,340.17448673798805,733,296,15308.5,402.87978956707605,806.25504002597404,55.498098640964763,616.27077474308203,259,94,18,20,91,14,36,77,29,8
04500,04,1,7,4078.0000000000009,1919.6036282453285,42,57,3613.5010076888088,1919.6036282453285,1355.3491383779949,338.5482410654871,1186.3624063959844,2510,1043,16403.833333333332,1237.4483923732937,2430.8221741107614,279.38012814282024,1669.5570304481764,717,145,51,70,363,94,88,269,129,12
04860,04,1,1,3650.9999999999905,1532.99999999998,26,17,1830.4369040942001,1532.99999999998,131.96859226023599,165.468311833988,1157.82881899886,2019,1304,23860,385.33285964632103,2273.5597107347103,111.87537189951701,1594.1968194032602,286,40,9,42,162,39,33,123,48,8
05150,05,1,9,1175.9999999999991,519.31843614868944,4,9,1035.5864439014463,519.31843614868944,444.04833097948097,72.21967677327558,386.5523982572164,663,228,14434.666666666666,386.57849941053786,752.58835260060152,51.321685115486375,489.26690789542744,227,103,8,22,66,14,28,52,26,5
05250,05,1,4,1023.9999999999989,464.15562491133431,7,8,4272.1974871961602,464.15562491133431,3767.3497373127657,40.692124972054543,302.5573840261028,574,279,15957.333333333334,618.45852605201264,674.19761668321701,24.142999006951321,539.61086678961487,413,75,8,19,231,49,80,182,83,15
05350,05,1,4,1292,620.98883370417104,13,12,2512.256723210633,620.98883370417104,1789.4418859973343,101.82600350912898,417.43375467843555,797,406,17142.25,640.79403953213398,834.29606444849503,29.360450585756208,640.09546557374301,371,65,28,25,182,35,71,147,100,4
05600,05,1,8,5239.9999999999982,2358.5488879691147,52,44,8053.7815059099121,2358.5488879691147,5374.6956706725068,320.53694726829769,1505.4569057385381,3272,1719,17792.625,2344.2574433102295,3390.3377313811197,147.80661336702869,2587.4375837161438,1128,113,70,109,623,143,213,480,274,39
06150,06,1,1,73372,37210.072483256001,808,987,69393.609920374904,37210.072483256001,27004.263060415899,5179.2743767030497,16875.012947528699,51502,26752,17723,39879.598065784703,42037.619200722198,4716.6319350901204,30153.310619378401,13349,50,514,1095,10361,2949,1329,7412,3694,530
06250,06,1,1,19601,8223.1107254289309,191,178,10470.085717997899,8223.1107254289309,1686.8515613782499,560.12343119073807,5220.9854474728099,11157,7242,24333,9353.0562934738919,12934.6075258374,836.58140444751109,9761.8917534745506,3050,28,176,411,2082,561,353,1521,728,174
06360,06,1,1,2822.99999999999,1199.1975901148601,15,18,2116.13903567753,1199.1975901148601,791.98569954971913,124.95574601295201,805.34888756563498,1538,1042,24629,904.82012988031101,1815.4597865526002,93.773500606957498,1306.8764479666302,374,10,13,33,295,72,23,223,85,12
06440,06,1,6,9016,3614.5002653051761,85,101,5202.5484544544406,3614.5002653051761,1159.4100661384778,428.63812301079417,2437.4126331654188,5135,2912,19708.25,1395.5909663960499,5791.1738744098266,375.33707826953241,4326.1923301984689,741,47,40,152,403,90,99,313,133,21
06530,06,1,5,17291.999999999989,7225.5864542448398,162,144,9184.2229942984104,7225.5864542448398,1374.764196207027,583.87234384653652,5400.1516927595267,9947,6117,22235.700000000001,3285.3621411897407,10819.57260891519,676.18009088896679,7793.9660777465597,1813,51,77,364,1134,284,187,850,368,49
06610,06,1,1,6763,2516,52,43,2762,2516,142,104,1942,3600,2409,25202,2031.0528995856102,4446,226,3143,754,60,29,119,480,127,66,353,147,24
06710,06,1,5,1798,761.55897725126044,18,21,1285.2413190659661,761.55897725126044,438.20599190544669,85.476349909258701,522.40606509957865,958,418,16991.875,325.8144543335182,1060.2737034332181,85.783016759260448,763.11000221470749,180,13,7,37,101,25,22,76,38,3
06850,06,1,3,483,256.474833292955,0,3,725.97356423386805,256.474833292955,427.05847081702848,42.440260123885153,184.75184975079702,236,118,16267.5,143.77554934172139,264.12560031397902,21.985080251696559,170.26394353306011,72,20,7,10,26,5,9,21,13,3
07140,07,1,10,5479.9999999999982,2610.3183741495241,41,81,4790.3419714970369,2610.3183741495241,1854.163515969798,325.86008137771296,1764.3659018332671,3370,1365,14300,1706.5889170567129,3081.6046752837497,366.96462343787624,2052.7399643118151,822,164,56,94,405,137,103,268,179,22
07230,07,1,7,3419.9999999999991,1550.4858621812621,31,42,2601.407053099706,1550.4858621812621,943.78969995606417,107.13149096238352,1164.3361891668426,2176,961,15835.071428571429,608.97775156377168,1989.6243258759787,163.94195988849879,1314.3462976519079,420,133,32,61,155,48,39,107,88,12
07320,07,1,6,3586,1572.9236801456352,25,51,3001.1613395317841,1572.9236801456352,1159.5736843275072,268.66397505864148,1100.1780929319575,2151,842,14205.9,1446.8056656429294,2208.3833504296508,139.95989647462369,1577.6449191165266,434,120,28,42,191,62,53,129,97,21
07410,07,1,7,3883.0000000000045,1621.5320228435573,29,42,2528.7872321072909,1621.5320228435573,701.12041012408486,206.13479913965008,1171.85278378781,2276,882,15019.714285714286,1032.3648300845578,2351.2774011732258,159.92531249930323,1680.3653727833932,498,230,30,49,151,45,38,106,96,15
07520,07,1,3,638.99999999999989,245.20898784941414,2,14,632.67938411980913,245.20898784941414,333.50231868760142,53.968077582794379,182.9290348443607,364,119,13745,199.03335115884275,360.11551410470884,17.437076541427381,232.11404345820623,90,25,6,11,37,10,11,27,18,2
07630,07,1,2,493.00000000000102,238.79302620446501,5,7,523.68441197225502,238.79302620446501,237.72402917405878,47.167356593731498,174.21184303065101,269,74,11293.5,149.58779957919259,282.53030721468201,9.8439021635973596,189.261319713673,111,66,2,7,29,7,7,22,18,1
08110,08,1,15,7936.0000000000018,3239.4371840948756,88,83,3682.6093768996525,3239.4371840948756,130.44779663112581,312.7243961736562,2175.3416035153382,4299,1752,15357.708333333334,1916.7928531470291,4800.051755979076,419.137950390507,3289.8655515035912,487,106,47,34,227,79,73,148,149,28
08200,08,1,10,27426,12300.353144347664,322,343,13628.366063189995,12300.353144347664,123.38726682901137,1204.6256520133174,5110.5771354359804,15817,6449,18151.400000000001,9687.8320821843263,17844.592936804223,2453.4196025991732,11887.994335537602,1783,79,105,140,1162,440,297,722,553,138
08290,08,1,10,1963.0000000000009,813.98072006951952,20,19,1044.7248406562919,813.98072006951952,143.46123754703393,87.282883039736902,639.88103508625568,1015,365,13865.142857142857,428.56087089844374,1142.6140049900669,99.754141093938031,769.89431221399684,236,123,13,15,53,21,32,32,50,3
08380,08,1,7,2515,1039.9697251459352,25,26,1283.5815659419557,1039.9697251459352,175.47236798463823,68.13947281138168,743.46381623526213,1423,518,15163.166666666666,517.00622561100374,1541.9310543434071,197.85228099762594,1068.999616027465,216,104,11,12,65,15,24,50,40,10
08500,08,1,3,8415.0000000000018,3434.1549980689097,110,75,4221.630596384246,3434.1549980689097,121.1829510901748,666.29264722516075,2045.2674888223846,4741,1862,15812.333333333334,2872.9323184542195,5231.2946787940227,752.07884661177093,3464.9928194467002,427,8,39,46,252,88,82,164,130,41
09130,09,1,11,3477.0000000000023,1444.6740090236819,34,30,1907.4071372951066,1444.6740090236819,305.45781556492193,157.27531270650351,1040.0377322929507,1923,745,15447.666666666666,991.78204938019383,2149.7421559375971,219.69979729776702,1562.2849589880896,510,202,30,57,158,32,63,126,84,13
09240,09,1,13,2121.0000000000027,945.65840363163579,15,24,1498.1447895510194,945.65840363163579,446.23225884723502,106.25412707214828,661.32525667909727,1147,422,11877.666666666666,623.33929895030985,1299.4578660852674,119.2440939089069,909.27988481491877,368,136,33,29,108,24,62,84,53,10
09340,09,1,1,2280,905.28373296322707,22,18,986.877359887681,905.28373296322707,20.196442308033195,61.397184616420894,699.75985845265609,1293,717,19626,772.70152641730897,1416.1573638895002,101.783252138568,1051.10781535406,171,14,21,20,82,20,34,62,48,15
09700,09,1,13,7622.0000000000027,3167.8678462735179,96,72,3656.0309512660306,3167.8678462735179,186.22533124953424,301.93777374297912,2126.5146869970131,4398,1982,16810.444444444445,1817.9073576161918,4816.6063181276959,362.22542686169481,3565.7710633851948,792,235,71,99,299,81,88,218,161,29
10150,10,1,11,11759.000000000016,4542.5000719780819,133,108,4787.1466405721903,4542.5000719780819,52.771590029280134,191.87497856483299,3398.5789738451144,6186,3608,20377.136363636364,5677.4971427306664,7324.6262039300855,556.91734606505656,5263.6064636270985,1081,174,84,120,604,272,99,332,388,108
10230,10,1,1,1726,610.99696761704206,31,6,681.36242946443099,610.99696761704206,12.469828681815899,57.895633165573699,284.66904173066706,838,481,17210,1169.4488021526702,1158.8157545598899,83.31776831141481,940.60255183951813,109,26,7,9,52,17,15,35,30,5
10310,10,1,4,2621,1038.9790857658274,18,36,1231.6466950763402,1038.9790857658274,106.7641720030627,85.903437307450758,681.8747024970296,1468,628,15978.5,718.4352785638074,1690.3522522484441,93.764652989682162,998.64898295131627,111,17,8,16,49,12,21,37,32,6
10390,10,1,2,2861.00000000001,1116.3140268870411,29,16,1213.974785689076,1116.3140268870411,45.224305342121298,52.436453459914304,994.36835933761108,1464,948,19861.5,357.73860272219406,1919.5872392925151,96.777339055337706,1370.2406113397822,191,30,11,24,99,17,27,82,53,3
10510,10,1,3,2659,1121.5806472182901,34,31,1259.76370634561,1121.5806472182901,46.87922515596329,91.303833971357193,910.76177849376006,1521,881,18691,598.60122218549293,1685.5012966607671,112.8358159949135,1178.7987782604241,175,64,14,8,77,31,12,46,50,9
11130,11,1,1,5322.9999999999909,2351.9999999999304,59,46,3221.5360376674403,2351.9999999999304,646.002173125681,223.53386454183303,1657.1814429610802,3012,1347,16152,1446.9129799465502,3268.5264625636901,352.71281810861404,2136.5160284789004,563,123,22,69,281,76,68,205,108,24
11220,11,1,21,4091.9999999999991,1850.640106495347,30,30,3137.6814831618954,1850.640106495347,981.50452309657533,305.536853569973,1333.1964140937057,2130,745,14139.777777777777,1076.2065125652477,2452.7996419112019,243.96875348837199,1667.8785576767807,895,492,39,65,225,61,74,164,144,11
11310,11,1,4,1882.0000000000011,786.35075367061461,11,37,1326.9056733654311,786.35075367061461,451.98712213930651,88.567797555508392,532.92784206021008,1101,407,15103,455.49349020526847,1101.5643754584582,104.06055844592154,781.94728203895443,238,92,13,22,83,27,28,56,39,2
11390,11,1,6,2198,885.33206332740497,11,34,1512.5055872345611,885.33206332740497,502.48545863630369,124.68806527085206,651.07405558241817,1099,433,15511.9,504.08022463048036,1318.7816958701146,118.59008350317231,881.46676312653619,239,50,19,34,97,27,39,70,33,6
11500,11,1,13,5102.9999999999991,2513.4018752916486,25,74,3770.8106929907899,2513.4018752916486,795.70815792120334,461.70065977794474,1719.348705071021,2937,1121,14793.75,1649.7384941392129,2910.8505013468484,387.78019111915114,1878.6409418639385,636,100,43,62,345,105,86,240,158,18
11610,11,1,2,3341.9999999999873,1312.7655335068291,26,39,1450.1687803969801,1312.7655335068291,29.961148486765161,107.4420984033886,950.4921300235211,1800,917,18422.5,685.29518482617891,2114.0904049063902,174.29714478754829,1501.756546889837,270,92,4,38,107,23,29,84,48,10
12130,12,1,7,3377.9999999999891,1505.2233495962507,21,59,2710.896308730883,1505.2233495962507,998.22693004289806,207.44602909173344,1112.0985885286459,2016,820,16024.416666666666,1191.6878463624569,1896.9932837999654,108.35491998237185,1379.1966112213181,520,160,45,66,201,55,48,146,118,14
12220,12,1,8,3828,1670.8495986422849,53,67,2200.8892727490411,1670.8495986422849,389.3925724478849,140.64710165887297,1291.5350154317211,2219,935,15712,1010.4405883194413,2156.7152545758931,99.361272338136459,1634.9848248451269,590,278,41,43,172,47,56,125,91,12
12310,12,1,7,4084,1794.6242280269541,40,39,2456.8826414255177,1794.6242280269541,448.75198411221811,213.50642928634497,1312.2372852308108,2404,1113,16874.214285714286,1049.746509478005,2515.6551151262179,115.27708270113533,1928.0672402949501,533,170,36,60,211,60,56,151,125,14
12390,12,1,8,5227,2116.0337328231876,57,80,2879.6717554932102,2116.0337328231876,453.93350365230259,309.70451901771941,1632.8778167045739,2950,1249,16605.625,1487.6450413901512,3048.552979753189,130.82840500102412,2222.9160190257917,796,377,80,56,215,49,68,166,120,18
12470,12,1,3,1285.0000000000011,579.87825893694094,7,26,1076.811468640632,579.87825893694094,412.4441068953156,84.489102808375591,472.56182305233199,697,216,13747.333333333334,388.0687664076811,726.1191591511531,28.031927899428851,530.96591641492705,302,188,9,11,76,10,18,66,27,1
12560,12,1,3,1474.9999999999982,629.86762426309303,15,22,1133.0863401576712,629.86762426309303,415.10519563450572,88.113520260071894,501.38423387293199,795,306,15268.166666666666,491.47528615393696,841.67931947490706,45.876554981536401,610.21207645454206,235,104,22,15,74,14,20,60,47,4
12740,12,1,2,4408,1746.8226540295761,38,14,1889.9583430404982,1746.8226540295761,99.800225016468204,43.335463994450294,1514.2468619284282,2342,1532,21152,1346.6482794480651,2950.0385364397262,83.512858573363985,2203.3310838219663,373,57,29,57,176,58,54,118,86,26
13005,13,1,1,45519,25354.146320738299,652,382,28064.6081732247,25354.146320738299,577.51508962782998,2132.9467628585203,9298.6487009216999,27429,14346,17568,20574.8339668761,31542.8720129633,3385.1411086975199,21823.524319726497,3733,4,180,377,2345,580,827,1765,792,130
13013,13,1,1,89531,34773.631656163598,1360,736,36551.466285021605,34773.631656163598,242.40395177087001,1535.4306770871503,15383.589930648201,47258,21165,15284,26930.806538144097,57837.139610332903,7003.7552844254897,37604.273124759704,4574,30,221,606,2723,802,994,1921,1021,280
13105,13,1,1,4526,1585,39,39,1673,1585,27,61,1320,2324,1505,24758,586.47424466911298,3057,142,2050,280,9,16,32,182,42,41,140,59,16
13116,13,1,1,1386,500,16,8,560,500,44,16,399,720,432,19877,163.08901330859499,946,66,744,120,16,7,27,59,21,11,38,15,3
13130,13,1,1,13853,5018.8481213487903,161,123,5316.65973483981,5018.8481213487903,38.334445332989297,259.47716815803102,2477.0760274465902,8237,3394,15431,5643.3536305707803,8968.6342365142809,1115.0622878141701,6006.1043306964903,1024,159,80,145,535,185,105,350,299,78
13210,13,1,1,10458,4623.23973572059,82,139,5672.0132170412198,4623.23973572059,645.39906542808001,403.37441589255104,2615.8555605493202,6424,3010,17533,4986.42405385647,6546.9447620403898,594.62087730109909,4688.6535163872804,1893,285,92,165,1176,407,175,769,483,79
13300,13,1,1,42440,17814.860211692201,634,348,19402.027914306102,17814.860211692201,190.45458451006598,1396.7131181038503,8551.2343940822411,25123,12938,18197,19040.253337263701,27349.758504266199,2643.1613879146498,19539.657511793503,3956,178,188,382,2558,843,650,1715,1166,254
13380,13,1,1,10990,4511.5685048465402,86,135,4801.0499266168099,4511.5685048465402,123.54718973628999,165.934232033987,3253.2933074672901,6121,3853,22587,1655.1526932557699,6592.7811773770909,371.66757978408504,4539.4634867586501,820,11,32,62,520,163,195,357,206,33
13460,13,1,1,2308,1141,33,31,2958.1795977011502,1141,1789.84597701149,27.333620689655199,592.150301414051,1909,899,15723,972.43677583984208,1517.39825113904,204.20066746377501,1052.3101617712803,713,76,12,33,563,155,29,408,182,10
13540,13,1,1,141895,68916.520650328399,1532,1063,77891.805647669404,68916.520650328399,3125.4267020166003,5849.8582953243904,26251.100190080801,81268,47635,21491,85629.0236742259,98436.704041553094,7799.7709242886604,64238.240689096201,19776,337,957,1349,13874,3555,3259,10319,5012,1493
13620,13,1,1,6320,2960,46,50,4173,2960,1014,199,2143,3915,2644,28037,1234.2157499446,3884,222,2598,598,3,26,51,401,107,117,294,136,16
13700,13,1,1,34226,14032.8188610054,509,276,14955.8153640484,14032.8188610054,81.057609453126702,841.93889358986803,8214.548414379371,19855,10083,17417,22290.674530882501,22280.567795266801,1880.18135357807,15508.344838054099,2500,18,124,393,1536,470,429,1066,648,180
13780,83,2,2,4869.99999999998,1912.4848484848085,62,32,2138.6300971307951,1912.4848484848085,115.8439192515997,110.30132939438701,1208.2517530382813,2587,1490,20784,621.3165085715741,3370.5999862806257,282.81029797998417,2485.3027846213481,400,34,16,73,220,54,57,166,63,7
13850,13,1,1,4019,1657,36,42,1753,1657,38,58,1127,2306,1385,22243,963.43309537816299,2537,148,1836,315,6,17,37,204,59,51,145,67,14
13940,13,1,1,2493,1004.00000000001,20,9,1110.4830119375699,1004.00000000001,64.504132231405194,41.978879706152604,704.7063891797701,1375,724,18656,571.05721438295507,1649.5087639329302,103.58646147411201,1202.9019684823502,306,83,22,39,129,45,33,84,56,7
14111,14,1,1,2733,1073,27,16,1129,1073,16,40,599,1440,1005,21661,627.89147093143299,1824,103,1390,171,5,12,12,114,31,28,83,54,14
14130,14,1,29,16198.000000000002,6560.4571629399998,198,171,8771.3215449584131,6560.4571629399998,1799.342015219391,411.52236679902796,4255.09487530145,9209,4913,19590.018518518518,5708.4436069375943,10193.538212500574,606.36276242239887,7573.7906086826088,1790,399,85,230,908,243,168,665,469,85
14220,14,1,28,10676.000000000004,4055.2694918672369,153,107,4658.4867937950839,4055.2694918672369,308.47259126169138,294.74471066615678,2993.3313200525295,5768,2889,18494.108695652172,2369.3915027829617,6781.0666571491656,460.70199521600659,5091.2680883404764,824,247,42,103,326,96,106,230,204,32
14310,14,1,13,7375.9999999999991,2871.2633569590566,80,82,3056.268116734343,2871.2633569590566,58.798458351799802,126.20630142349245,1855.7320468126973,4045,2076,18490.576923076922,3504.0714003160783,4676.440084361082,274.17568126238177,3578.3886905700347,584,131,37,54,287,92,75,195,181,39
14390,14,1,3,5357.00000000001,2516.5981646079031,51,66,11884.458822312447,2516.5981646079031,9168.9584514133803,198.90220629114572,1483.9858842450242,3399,1894,20628.333333333332,1681.0239939202058,3193.0693158908043,242.79228370145208,2188.5947532270161,717,39,23,51,541,147,63,394,245,20
14470,14,1,3,5372,2520.7692106483014,60,95,5691.104655493431,2520.7692106483014,2941.481047856953,228.85439698817066,1624.4961044701431,3597,1962,20639.333333333332,1804.9081283730786,3187.0690840311599,220.84356533644751,2175.7677521463843,492,33,16,43,324,90,76,234,162,28
14550,14,1,1,5951.9999999999809,2337.9999999999704,66,32,2390.3381294963697,2337.9999999999704,2.1807553956834602,50.157374100719601,1066.9899705645601,3141,1847,18354,4167.7513383063297,3997.4144138097599,321.17999511574703,2966.8165047423604,232,1,24,33,127,48,47,79,58,26
14650,14,1,1,2355,870,21,35,921,870,2,49,504,1299,738,18492,4356.7470073622808,1443,80,1067,471,6,152,44,238,91,31,147,94,76
14750,14,1,1,2048,907.05292479108607,37,23,2056.4587548119102,907.05292479108607,1121.8624645087998,27.543365512019797,595.19405756731612,1413,852,20454,300.94470808029502,1247.43546889508,90.324976787372293,896.594243268338,169,5,6,14,116,22,28,94,35,7
14840,14,1,2,5329.9999999999909,1929.5283111767271,47,26,1966.1029744162961,1929.5283111767271,3.1276214955495298,33.447041744014513,1296.8599790542701,2602,1650,19008.5,818.51583421199712,3544.7453478194802,152.76308925913159,2571.0992762945202,234,6,17,44,130,44,37,86,58,23
14950,14,1,4,1299,514.64756097560985,8,12,876.44016168441408,514.64756097560985,302.6485520148197,59.14404869398507,374.61108013937326,674,388,19427,256.40799535244992,856.37829268292705,42.936724738675906,636.53010452961621,163,54,7,16,71,9,15,62,36,2
15120,15,1,9,2921,1273.0494102270495,28,44,1851.8351536967016,1273.0494102270495,416.20465659812288,162.58108687153037,1026.4049210470398,1753,615,14014,888.48886000427524,1610.9728102282738,63.888621356949145,1196.6166848008593,497,225,42,50,141,38,39,103,91,8
15210,15,1,2,2074,956.15927604024807,14,31,1220.126264062452,956.15927604024807,144.52888216078318,119.43810586141821,642.93525217630224,1293,562,16812.5,1129.4620220200304,1238.0384991216451,69.658531013150096,902.41909548882302,177,28,17,26,80,22,26,58,42,14
15300,15,1,13,5146.9999999999973,2228.7339183597319,43,71,4510.9735091004886,2228.7339183597319,1870.1216424462716,412.11794829448462,1431.4983235980528,3164,1330,15749.222222222223,2296.1370704198034,3234.750622397627,170.54704603311899,2414.1182864778548,834,266,40,58,365,95,105,270,182,36
15500,15,1,15,4181.0000000000018,1889.4925584820196,36,75,3017.9126275260292,1889.4925584820196,694.71256720570932,433.70750183829989,1421.5034360404288,2542,896,14092.299999999999,1537.9906175725027,2436.7525092030764,121.13860875612068,1815.8282090280877,718,340,52,48,212,50,66,162,110,23
16120,16,1,17,8654.0000000000018,3654.764002939547,77,101,4329.5391828533748,3654.764002939547,249.9595835156212,424.81559639820819,2604.0397702839177,5097,2448,17836.558823529413,2519.4935406843479,5312.8140550234375,343.74378430859525,4030.2227446254974,926,350,62,97,328,96,89,232,318,30
16210,16,1,16,5159.9999999999973,2296.7474908897684,42,84,3209.996478705822,2296.7474908897684,513.38299241871312,399.86599539733993,1630.202728885215,3110,1170,15306.4,1774.8962824125595,2975.4403009004031,212.95154722170082,2080.1959823688153,699,192,56,83,290,120,78,170,178,23
16300,16,1,18,10232.999999999998,4461.4359907825483,94,125,5231.6703325936578,4461.4359907825483,239.20575735929859,531.02858445181414,2968.2439669299865,6095,2678,17025.28125,4873.3335438760532,6361.9416819470835,463.6128841032322,4667.6038446447874,1332,487,80,100,537,187,128,350,380,75
16380,16,1,8,3786.9999999999991,1617.5919961399252,31,41,1973.6498745921663,1617.5919961399252,147.97129061072565,208.08658784151569,1298.5817770740637,2134,932,15803.125,1157.1757004384024,2370.3380152074587,145.78922150928287,1709.0187506075943,364,113,34,41,139,41,37,98,86,7
16460,16,1,12,2098.9999999999991,927.62832393541612,14,39,1322.8705335389857,927.62832393541612,264.70838256964549,130.53382703392435,768.7970193429843,1215,469,15174.555555555555,394.63081214837609,1212.8501343833836,89.322049003804821,822.84731241459872,260,99,24,23,85,28,29,57,52,2
16590,16,1,1,3878,1405.9999999997101,52,19,1489.7270758119801,1405.9999999997101,27.184115523465799,56.5429602888088,1170.57536843299,2119,1376,19046,1282.7502926726499,2799.49270099358,137.19337418150499,2156.3404066616499,155,28,9,25,72,18,21,54,32,10
17000,17,1,1,74707,40237.1339283333,750,700,47801.261786643903,40237.1339283333,3549.37770313592,4014.7501551747205,14984.019098085,46476,23592,17655,45096.253532628099,49048.843844821407,5418.3012066781394,31738.305726703999,8543,82,442,488,6034,1723,1497,4311,2518,642
17132,17,1,1,2747,1357,22,35,3229.07400379507,1357,1762.8444022770502,109.229601518027,1049.5079218205999,1953,1047,18860,479.07596971748603,1549.4564100173602,126.56766318094202,923.33502087313605,291,21,14,46,181,41,29,140,77,6
17180,17,1,1,7152.9999999999909,2996.9999999999504,64,59,3191.06629834249,2996.9999999999504,52.248618784530606,141.817679558012,2054.8767850581803,3946,2636,22485,6857.4333186933009,4788.9608802658295,259.28606306300799,3435.9863019054601,750,13,101,92,476,137,68,339,187,132
17260,17,1,10,7154.9999999999982,3062.7755443896194,80,66,3868.0772615031024,3062.7755443896194,465.70389149489176,339.59782561859657,2223.3037145197882,4103,1760,15986.666666666666,2095.4979312578353,4400.8446900194376,375.82662865078953,3175.7339469627823,813,297,47,103,289,108,77,181,217,31
17350,17,1,9,5829.0000000000036,2633.589394044393,50,51,3421.8274790546993,2633.589394044393,448.83129555286723,339.40678945744662,2005.4055536328424,3501,1528,17261.722222222223,1446.2020692231472,3529.2368749125121,260.6964380887145,2497.1548741470751,541,127,49,64,234,62,67,172,125,22
17430,17,1,10,15729.000000000036,6641.9503630049048,215,123,7440.0365734776569,6641.9503630049048,255.41880941516774,542.66740105758254,4727.254116430423,9061,4214,16345,3127.2135046413055,9884.9880367848036,924.43181181772741,7367.6569024912196,1138,213,79,163,558,204,125,354,269,68
17510,17,1,9,1871.0000000000005,872.86012939028433,12,33,1268.0493029405379,872.86012939028433,241.59707100474782,153.59210254550555,739.19696928618919,1076,388,13760.375,616.3033241366071,1033.4416830727537,69.799936662954508,641.47273927295487,253,123,17,29,63,21,21,42,47,9
17590,17,1,2,2041.99999999999,988.47877717679705,10,38,3115.5815250860001,988.47877717679705,2011.3094384707331,115.7933094384711,695.02432370295196,1381,817,20581.5,938.45020725185805,1144.771286798948,75.103113744097598,838.29815806420902,392,25,47,45,250,81,25,169,104,10
17690,17,1,1,3720,1601,21,32,1920,1601,216,103,1172,2158,1277,21907,1517.4421464888201,2347,166,1579,350,23,10,32,258,120,27,138,127,22
17810,17,1,4,4769,1952.9573981968333,39,31,2106.0821779009602,1952.9573981968333,56.670341260282385,96.454438443837333,1581.3120717010001,2604,1534,19128.125,1122.2992817470995,3172.625486722477,215.86821791487509,2298.2853625170292,386,58,27,65,206,84,30,122,126,23
18100,18,1,5,29670,13755.801600787559,340,389,16787.365338913183,13755.801600787559,526.133637830574,2505.430100295031,8283.0754210736759,18223,8127,17242.599999999999,11831.302686258017,17705.647531811443,2086.9028318394153,11812.386836129841,2019,103,141,222,1239,431,314,808,695,179
18190,18,1,11,4621.0000000000036,2085.6108767030528,41,50,2810.0797071602246,2085.6108767030528,348.16886931389388,376.29996114327753,1643.3672368624784,2792,1368,17995.666666666668,909.26831672858862,2833.7989709702442,224.40099278480713,2000.5544879517311,356,121,32,39,118,35,46,83,71,13
18270,18,1,5,1723,839.45196276694855,18,20,1293.9596422444492,839.45196276694855,258.47872802907955,196.02895144842208,625.1760259944765,1068,396,14014.9,367.9104724179341,981.97560279042875,93.905698257388138,633.77755132169239,241,121,11,19,73,26,17,47,52,2
18360,18,1,6,2098.0000000000032,954.60028693475715,18,34,1440.1723369505728,954.60028693475715,314.64036898113392,170.93168103468079,681.91816255808226,1258,450,14721.5,554.90080630834575,1236.1408933833472,79.061265543920143,814.85915249879201,280,143,13,25,66,15,33,51,66,4
18520,18,1,2,3310,1197.254913016925,38,20,1364.1726084901773,1197.254913016925,44.494388327721694,122.42330714552939,505.43497016914102,1688,906,16838.5,3152.9415459568986,2282.0934079035292,178.37451649247561,1853.2621331658629,164,24,17,13,81,22,29,59,48,11
19120,19,1,14,4934.9999999999991,2285.2415626841339,40,83,3577.5562544349623,2285.2415626841339,956.48589646598487,335.82879528484335,1774.6651094565325,3043,1265,16155.392857142857,1576.0827150551422,2796.6217458588249,139.93658613304723,1993.7393643392679,779,346,36,55,281,70,61,211,138,14
19210,19,1,6,3520.0000000000009,1620.5596012129411,27,70,2159.6076831967298,1620.5596012129411,283.96128204215546,255.08679994162964,1216.8007536982507,2147,932,15380.833333333334,1429.2877539559299,2032.6873812687409,75.922825732166757,1494.4280264406154,594,293,35,46,176,56,44,120,110,17
19300,19,1,11,7941.9999999999982,3459.406022383615,69,92,4794.9522236868697,3459.406022383615,867.65119674136906,467.89500456188267,2043.3911518231719,4090,2059,17909.875,3192.7255543179308,5204.822788479506,448.39170562422953,3473.987148017286,710,195,73,68,291,91,83,200,196,50
19380,19,1,6,2047,958.81841060650697,15,27,1407.2646871971751,958.81841060650697,323.67585531139548,124.77042127927264,771.59713815776286,1244,525,16619.833333333332,355.36384242987344,1177.087182546268,72.25066677908849,824.50017337499708,263,123,16,34,64,20,26,44,40,1
19490,19,1,1,1773,755.78884662279404,16,22,913.92863156903115,755.78884662279404,93.44623655913999,64.693548387096897,619.92800202348997,1024,608,20078,256.40100670594501,1138.1334260283102,35.223181933152894,838.30518511521609,145,58,12,16,47,17,12,30,28,6
19800,19,1,8,3756.0000000000009,1700.4240031266272,46,46,2464.8607864631022,1700.4240031266272,544.90849279966278,219.52829053681279,1248.3639751203468,2281,1125,17631.428571428572,1807.7213823158374,2228.9184919880622,116.25933169810503,1683.92880631351,496,168,56,53,174,48,45,126,105,22
